"county","bldg_id","useful_cols_in_bldg_count"
"G4500630",105234,18
"G4500630",106203,18
"G4500630",112227,18
"G4500630",118477,18
"G4500630",123394,18
"G4500630",131382,18
"G4500630",144130,18
"G4500630",163303,18
"G4500630",193041,18
"G4500630",218373,18
"G4500630",218503,18
"G4500630",227084,18
"G4500630",236167,18
"G4500630",242680,18
"G4500630",252215,18
"G4500630",257222,18
"G4500630",259463,18
"G4500630",270023,18
"G4500630",274947,18
"G4500630",282386,18
"G4500630",293867,18
"G4500630",297913,18
"G4500630",300425,18
"G4500630",315786,18
"G4500630",323508,18
"G4500630",324566,18
"G4500630",329260,18
"G4500630",329276,18
"G4500630",340655,18
"G4500630",353282,18
"G4500630",358313,18
"G4500630",362470,18
"G4500630",4391,19
"G4500630",6816,19
"G4500630",7576,19
"G4500630",11524,19
"G4500630",34960,19
"G4500630",58417,19
"G4500630",64482,19
"G4500630",64615,19
"G4500630",64977,19
"G4500630",75004,19
"G4500630",77525,19
"G4500630",84626,19
"G4500630",96795,19
"G4500630",100768,19
"G4500630",108706,19
"G4500630",115598,19
"G4500630",129489,19
"G4500630",174426,19
"G4500630",175724,19
"G4500630",179306,19
"G4500630",38235,20
"G4500630",94134,20
"G4500630",161826,20
"G4500630",221069,20
"G4500630",242217,20
"G4500630",278443,20
"G4500630",318688,20
"G4500630",334872,20
"G4500630",343454,20
"G4500630",356387,20
"G4500630",416692,20
"G4500630",500077,20
"G4500630",547675,20
"G4500630",39573,21
"G4500630",435803,21
"G4500630",265226,22
"G4500630",532280,22
"G4500650",253643,8
"G4500650",271060,9
"G4500650",48153,16
"G4500650",121682,16
"G4500650",496220,16
"G4500650",146939,17
"G4500650",24536,18
"G4500650",61952,19
"G4500650",279055,20
"G4500670",50236,8
"G4500670",69968,8
"G4500670",232666,8
"G4500670",38863,9
"G4500670",131873,9
"G4500670",171866,9
"G4500670",446857,9
"G4500670",397039,10
"G4500670",1514,16
"G4500670",114508,17
"G4500670",301154,17
"G4500670",452538,17
"G4500670",459983,17
"G4500670",256084,18
"G4500670",324406,19
"G4500670",416809,19
"G4500670",428318,19
"G4500690",217015,9
"G4500690",150184,15
"G4500690",345012,15
"G4500690",26476,16
"G4500690",57887,16
"G4500690",11973,17
"G4500690",27744,17
"G4500690",98829,17
"G4500690",102063,17
"G4500690",104124,17
"G4500690",186445,17
"G4500690",258071,17
"G4500690",277601,17
"G4500690",93784,18
"G4500690",350714,19
"G4500690",406522,19
"G4500690",438044,19
"G4500690",510080,19
"G4500690",186864,20
"G4500690",414309,20
"G4500690",438904,20
"G4500710",15844,8
"G4500710",212106,8
"G4500710",304832,9
"G4500710",344100,9
"G4500710",125701,15
"G4500710",325522,15
"G4500710",439689,15
"G4500710",69859,16
"G4500710",119165,16
"G4500710",126255,16
"G4500710",144822,16
"G4500710",196042,16
"G4500710",2986,17
"G4500710",59053,17
"G4500710",148746,17
"G4500710",149980,17
"G4500710",198216,17
"G4500710",221299,17
"G4500710",274184,17
"G4500710",299483,17
"G4500710",301815,17
"G4500710",500,18
"G4500710",40447,18
"G4500710",252173,18
"G4500710",5408,19
"G4500710",124332,19
"G4500710",160591,19
"G4500710",196963,19
"G4500710",300791,19
"G4500710",312890,19
"G4500710",361342,19
"G4500710",76071,20
"G4500710",159474,20
"G4500710",321167,20
"G4500730",37800,8
"G4500730",112055,8
"G4500730",220972,8
"G4500730",292753,8
"G4500730",330008,8
"G4500730",350634,8
"G4500730",364463,8
"G4500730",364865,8
"G4500730",379512,8
"G4500730",76460,9
"G4500730",145702,9
"G4500730",145887,9
"G4500730",268257,9
"G4500730",497556,9
"G4500730",92067,11
"G4500730",35982,15
"G4500730",221417,15
"G4500730",372296,15
"G4500730",471309,15
"G4500730",489750,15
"G4500730",121,16
"G4500730",1961,16
"G4500730",25112,16
"G4500730",137588,16
"G4500730",215505,16
"G4500730",241401,16
"G4500730",2886,17
"G4500730",5579,17
"G4500730",39860,17
"G4500730",95094,17
"G4500730",97679,17
"G4500730",99282,17
"G4500730",135485,17
"G4500730",138596,17
"G4500730",148078,17
"G4500730",160386,17
"G4500730",221634,17
"G4500730",226818,17
"G4500730",331821,17
"G4500730",335540,17
"G4500730",351133,17
"G4500730",351272,17
"G4500730",356110,17
"G4500730",357344,17
"G4500730",374460,17
"G4500730",382815,17
"G4500730",389908,17
"G4500730",391469,17
"G4500730",396184,17
"G4500730",396637,17
"G4500730",45808,18
"G4500730",61520,18
"G4500730",98644,18
"G4500730",99256,18
"G4500730",129456,18
"G4500730",151891,18
"G4500730",202362,18
"G4500730",258491,18
"G4500730",276993,18
"G4500730",279363,18
"G4500730",314209,18
"G4500730",325463,18
"G4500730",347121,18
"G4500730",41752,19
"G4500730",83118,19
"G4500730",110817,19
"G4500730",131951,19
"G4500730",146532,19
"G4500730",381770,19
"G4500730",393427,19
"G4500730",452726,19
"G4500730",501014,19
"G4500730",517489,19
"G4500730",539737,19
"G4500730",291718,20
"G4500730",511025,20
"G4500730",441515,21
"G4500750",20215,8
"G4500750",47070,8
"G4500750",54105,8
"G4500750",58451,8
"G4500750",123503,8
"G4500750",162280,8
"G4500750",461471,8
"G4500750",507873,8
"G4500750",11731,9
"G4500750",27651,9
"G4500750",38652,9
"G4500750",69832,9
"G4500750",228931,9
"G4500750",314405,10
"G4500750",127193,11
"G4500750",229538,14
"G4500750",475915,14
"G4500750",130944,15
"G4500750",148250,15
"G4500750",327225,15
"G4500750",443744,15
"G4500750",3035,16
"G4500750",21060,16
"G4500750",39946,16
"G4500750",62406,16
"G4500750",110791,16
"G4500750",126807,16
"G4500750",127106,16
"G4500750",133005,16
"G4500750",1801,17
"G4500750",3891,17
"G4500750",30603,17
"G4500750",43430,17
"G4500750",66593,17
"G4500750",96853,17
"G4500750",156173,17
"G4500750",166029,17
"G4500750",202975,17
"G4500750",219004,17
"G4500750",231066,17
"G4500750",244361,17
"G4500750",291807,17
"G4500750",356604,17
"G4500750",364901,17
"G4500750",373857,17
"G4500750",384484,17
"G4500750",403872,17
"G4500750",426797,17
"G4500750",2270,18
"G4500750",16515,18
"G4500750",27371,18
"G4500750",107763,18
"G4500750",132779,18
"G4500750",135778,18
"G4500750",136066,18
"G4500750",168664,18
"G4500750",172404,18
"G4500750",173882,18
"G4500750",2521,19
"G4500750",50050,20
"G4500750",298796,20
"G4500750",308519,20
"G4500750",471150,20
"G4500750",278522,21
"G4500750",406908,21
"G4500750",513039,21
"G4500750",64598,22
"G4500770",77039,8
"G4500770",80567,8
"G4500770",86396,8
"G4500770",129574,9
"G4500770",182913,9
"G4500770",202629,9
"G4500770",232693,9
"G4500770",271164,9
"G4500770",368285,10
"G4500770",483314,11
"G4500770",30360,14
"G4500770",7410,15
"G4500770",52374,15
"G4500770",141551,15
"G4500770",456765,15
"G4500770",46767,16
"G4500770",52004,16
"G4500770",121619,16
"G4500770",132225,16
"G4500770",156769,16
"G4500770",167542,16
"G4500770",192315,16
"G4500770",192959,16
"G4500770",224833,16
"G4500770",249669,16
"G4500770",269694,16
"G4500770",5898,17
"G4500770",11220,17
"G4500770",19841,17
"G4500770",20332,17
"G4500770",26244,17
"G4500770",27756,17
"G4500770",75105,17
"G4500770",93794,17
"G4500770",107045,17
"G4500770",119499,17
"G4500770",133285,17
"G4500770",159795,17
"G4500770",181731,17
"G4500770",185013,17
"G4500770",199536,17
"G4500770",207123,17
"G4500770",20786,18
"G4500770",66925,18
"G4500770",93133,18
"G4500770",103213,18
"G4500770",119613,18
"G4500770",134726,18
"G4500770",138311,18
"G4500770",147663,18
"G4500770",147670,18
"G4500770",233911,18
"G4500770",250191,18
"G4500770",250910,18
"G4500770",262190,18
"G4500770",265485,18
"G4500770",284165,18
"G4500770",295973,18
"G4500770",308427,18
"G4500770",341822,18
"G4500770",342616,18
"G4500770",357229,18
"G4500770",373811,18
"G4500770",374143,18
"G4500770",396008,18
"G4500770",398447,18
"G4500770",412678,18
"G4500770",421869,18
"G4500770",17638,19
"G4500770",17778,19
"G4500770",66486,19
"G4500770",106364,19
"G4500770",120953,19
"G4500770",155457,19
"G4500770",13253,20
"G4500770",76682,20
"G4500770",264655,20
"G4500770",47024,21
"G4500770",509951,21
"G4500790",23602,8
"G4500790",112168,8
"G4500790",115992,8
"G4500790",160277,8
"G4500790",231372,8
"G4500790",232813,8
"G4500790",239875,8
"G4500790",385221,8
"G4500790",400448,8
"G4500790",404001,8
"G4500790",433608,8
"G4500790",446304,8
"G4500790",457365,8
"G4500790",467352,8
"G4500790",469146,8
"G4500790",470831,8
"G4500790",9420,9
"G4500790",48226,9
"G4500790",49881,9
"G4500790",94469,9
"G4500790",98779,9
"G4500790",100540,9
"G4500790",129528,9
"G4500790",136076,9
"G4500790",145317,9
"G4500790",175260,9
"G4500790",218731,9
"G4500790",245355,9
"G4500790",309435,9
"G4500790",325785,9
"G4500790",369711,9
"G4500790",426880,9
"G4500790",437157,9
"G4500790",444185,9
"G4500790",486492,9
"G4500790",512708,9
"G4500790",522035,9
"G4500790",525526,9
"G4500790",543702,9
"G4500790",111232,10
"G4500790",153717,10
"G4500790",223176,10
"G4500790",534936,10
"G4500790",286642,11
"G4500790",482829,11
"G4500790",393155,12
"G4500790",408534,13
"G4500790",5591,14
"G4500790",419530,14
"G4500790",516494,14
"G4500790",9738,15
"G4500790",47448,15
"G4500790",56573,15
"G4500790",64150,15
"G4500790",69278,15
"G4500790",107701,15
"G4500790",113497,15
"G4500790",141180,15
"G4500790",147088,15
"G4500790",196429,15
"G4500790",230162,15
"G4500790",246328,15
"G4500790",277187,15
"G4500790",283611,15
"G4500790",289408,15
"G4500790",295866,15
"G4500790",313920,15
"G4500790",342845,15
"G4500790",382806,15
"G4500790",400649,15
"G4500790",441689,15
"G4500790",457641,15
"G4500790",472354,15
"G4500790",490108,15
"G4500790",519422,15
"G4500790",539700,15
"G4500790",541600,15
"G4500790",545049,15
"G4500790",1220,16
"G4500790",5963,16
"G4500790",10847,16
"G4500790",11084,16
"G4500790",23626,16
"G4500790",28211,16
"G4500790",38325,16
"G4500790",66068,16
"G4500790",76278,16
"G4500790",92667,16
"G4500790",101735,16
"G4500790",110107,16
"G4500790",110113,16
"G4500790",114394,16
"G4500790",123703,16
"G4500790",124391,16
"G4500790",130489,16
"G4500790",140828,16
"G4500790",147804,16
"G4500790",172840,16
"G4500790",174344,16
"G4500790",178851,16
"G4500790",184769,16
"G4500790",188467,16
"G4500790",191258,16
"G4500790",194656,16
"G4500790",201753,16
"G4500790",207691,16
"G4500790",220654,16
"G4500790",224104,16
"G4500790",232589,16
"G4500790",234721,16
"G4500790",236913,16
"G4500790",245893,16
"G4500790",248017,16
"G4500790",257810,16
"G4500790",268449,16
"G4500790",280658,16
"G4500790",283178,16
"G4500790",284132,16
"G4500790",287330,16
"G4500790",289513,16
"G4500790",296384,16
"G4500790",298170,16
"G4500790",306850,16
"G4500790",308995,16
"G4500790",9361,17
"G4500790",11732,17
"G4500790",12938,17
"G4500790",16825,17
"G4500790",18941,17
"G4500790",21824,17
"G4500790",37915,17
"G4500790",40296,17
"G4500790",40893,17
"G4500790",44652,17
"G4500790",47876,17
"G4500790",48540,17
"G4500790",52445,17
"G4500790",53902,17
"G4500790",54636,17
"G4500790",63521,17
"G4500790",63673,17
"G4500790",70244,17
"G4500790",76580,17
"G4500790",84861,17
"G4500790",87869,17
"G4500790",88920,17
"G4500790",95486,17
"G4500790",99189,17
"G4500790",101585,17
"G4500790",102037,17
"G4500790",102966,17
"G4500790",106650,17
"G4500790",108300,17
"G4500790",110571,17
"G4500790",124139,17
"G4500790",128261,17
"G4500790",138423,17
"G4500790",147162,17
"G4500790",148291,17
"G4500790",153617,17
"G4500790",165268,17
"G4500790",166694,17
"G4500790",170869,17
"G4500790",172934,17
"G4500790",175948,17
"G4500790",176228,17
"G4500790",176424,17
"G4500790",179166,17
"G4500790",179251,17
"G4500790",186688,17
"G4500790",195852,17
"G4500790",196677,17
"G4500790",197127,17
"G4500790",209172,17
"G4500790",217074,17
"G4500790",217241,17
"G4500790",228730,17
"G4500790",237860,17
"G4500790",237990,17
"G4500790",238705,17
"G4500790",239002,17
"G4500790",239498,17
"G4500790",245572,17
"G4500790",249824,17
"G4500790",255698,17
"G4500790",259569,17
"G4500790",259732,17
"G4500790",263524,17
"G4500790",269845,17
"G4500790",278704,17
"G4500790",280008,17
"G4500790",281510,17
"G4500790",286083,17
"G4500790",288688,17
"G4500790",296793,17
"G4500790",315594,17
"G4500790",315682,17
"G4500790",323150,17
"G4500790",326861,17
"G4500790",326950,17
"G4500790",341768,17
"G4500790",348514,17
"G4500790",504,18
"G4500790",2934,18
"G4500790",17172,18
"G4500790",22139,18
"G4500790",28700,18
"G4500790",34128,18
"G4500790",37845,18
"G4500790",49096,18
"G4500790",51607,18
"G4500790",62528,18
"G4500790",64214,18
"G4500790",78782,18
"G4500790",83845,18
"G4500790",84915,18
"G4500790",98473,18
"G4500790",112838,18
"G4500790",115108,18
"G4500790",119053,18
"G4500790",120826,18
"G4500790",128274,18
"G4500790",131351,18
"G4500790",133236,18
"G4500790",137044,18
"G4500790",140651,18
"G4500790",152797,18
"G4500790",160779,18
"G4500790",169721,18
"G4500790",185806,18
"G4500790",188520,18
"G4500790",195530,18
"G4500790",196652,18
"G4500790",197862,18
"G4500790",203971,18
"G4500790",221379,18
"G4500790",234990,18
"G4500790",248431,18
"G4500790",261090,18
"G4500790",261626,18
"G4500790",262826,18
"G4500790",264963,18
"G4500790",275158,18
"G4500790",281810,18
"G4500790",286072,18
"G4500790",288740,18
"G4500790",303802,18
"G4500790",306647,18
"G4500790",306717,18
"G4500790",314453,18
"G4500790",316164,18
"G4500790",323015,18
"G4500790",325464,18
"G4500790",333918,18
"G4500790",337612,18
"G4500790",341162,18
"G4500790",342249,18
"G4500790",347490,18
"G4500790",349394,18
"G4500790",350821,18
"G4500790",352846,18
"G4500790",360373,18
"G4500790",363156,18
"G4500790",363835,18
"G4500790",367312,18
"G4500790",367402,18
"G4500790",373965,18
"G4500790",376266,18
"G4500790",381971,18
"G4500790",385445,18
"G4500790",388948,18
"G4500790",389511,18
"G4500790",397750,18
"G4500790",398851,18
"G4500790",400713,18
"G4500790",405098,18
"G4500790",409447,18
"G4500790",413388,18
"G4500790",415306,18
"G4500790",421573,18
"G4500790",424212,18
"G4500790",428808,18
"G4500790",429152,18
"G4500790",433737,18
"G4500790",20380,19
"G4500790",27722,19
"G4500790",30982,19
"G4500790",32766,19
"G4500790",34522,19
"G4500790",49656,19
"G4500790",92042,19
"G4500790",97982,19
"G4500790",98010,19
"G4500790",106606,19
"G4500790",111111,19
"G4500790",114175,19
"G4500790",116306,19
"G4500790",128899,19
"G4500790",134024,19
"G4500790",145297,19
"G4500790",187320,19
"G4500790",198483,19
"G4500790",39794,20
"G4500790",63043,20
"G4500790",66354,20
"G4500790",140928,20
"G4500790",225063,20
"G4500790",329536,20
"G4500790",358940,20
"G4500790",369493,20
"G4500790",389209,20
"G4500790",415103,20
"G4500790",418635,20
"G4500790",420403,20
"G4500790",426313,20
"G4500790",431769,20
"G4500790",486011,20
"G4500790",508917,20
"G4500790",525132,20
"G4500790",250534,21
"G4500790",276164,21
"G4500790",409360,21
"G4500790",269498,22
"G4500810",344289,9
"G4500810",200916,12
"G4500810",504351,15
"G4500810",136236,17
"G4500810",382202,17
"G4500810",393306,17
"G4500810",191001,18
"G4500810",340864,18
"G4500810",353752,18
"G4500810",103412,19
"G4500810",112833,19
"G4500810",232570,19
"G4500810",254161,19
"G4500810",352400,19
"G4500810",136421,20
"G4500810",423419,20
"G4500830",31664,8
"G4500830",100694,8
"G4500830",128207,8
"G4500830",136450,8
"G4500830",137194,8
"G4500830",144404,8
"G4500830",215513,8
"G4500830",341360,8
"G4500830",397427,8
"G4500830",401847,8
"G4500830",430158,8
"G4500830",436048,8
"G4500830",462672,8
"G4500830",473787,8
"G4500830",60002,9
"G4500830",71866,9
"G4500830",92598,9
"G4500830",121616,9
"G4500830",193018,9
"G4500830",220628,9
"G4500830",244067,9
"G4500830",269077,9
"G4500830",277863,9
"G4500830",444697,9
"G4500830",516210,9
"G4500830",97301,10
"G4500830",203993,10
"G4500830",303044,10
"G4500830",331559,10
"G4500830",440286,10
"G4500830",465988,10
"G4500830",399335,13
"G4500830",14691,15
"G4500830",32138,15
"G4500830",76676,15
"G4500830",124446,15
"G4500830",208651,15
"G4500830",219775,15
"G4500830",234412,15
"G4500830",253899,15
"G4500830",259582,15
"G4500830",275725,15
"G4500830",314315,15
"G4500830",372192,15
"G4500830",412495,15
"G4500830",446058,15
"G4500830",468020,15
"G4500830",496010,15
"G4500830",523360,15
"G4500830",5160,16
"G4500830",11439,16
"G4500830",14357,16
"G4500830",22775,16
"G4500830",34868,16
"G4500830",45080,16
"G4500830",45787,16
"G4500830",49484,16
"G4500830",56770,16
"G4500830",60361,16
"G4500830",64603,16
"G4500830",67609,16
"G4500830",72814,16
"G4500830",75487,16
"G4500830",99488,16
"G4500830",106554,16
"G4500830",110270,16
"G4500830",118118,16
"G4500830",122785,16
"G4500830",124423,16
"G4500830",134833,16
"G4500830",135682,16
"G4500830",144855,16
"G4500830",147323,16
"G4500830",152536,16
"G4500830",158871,16
"G4500830",172543,16
"G4500830",179732,16
"G4500830",189196,16
"G4500830",189636,16
"G4500830",196933,16
"G4500830",7945,17
"G4500830",27511,17
"G4500830",32849,17
"G4500830",36212,17
"G4500830",39257,17
"G4500830",40466,17
"G4500830",45284,17
"G4500830",49444,17
"G4500830",50790,17
"G4500830",50824,17
"G4500830",69794,17
"G4500830",70412,17
"G4500830",75945,17
"G4500830",79640,17
"G4500830",79955,17
"G4500830",88867,17
"G4500830",91964,17
"G4500830",103776,17
"G4500830",112811,17
"G4500830",117466,17
"G4500830",123987,17
"G4500830",129271,17
"G4500830",129449,17
"G4500830",134280,17
"G4500830",144956,17
"G4500830",145200,17
"G4500830",145456,17
"G4500830",147770,17
"G4500830",153515,17
"G4500830",171383,17
"G4500830",174091,17
"G4500830",177338,17
"G4500830",181572,17
"G4500830",192306,17
"G4500830",193152,17
"G4500830",212797,17
"G4500830",215797,17
"G4500830",215849,17
"G4500830",215865,17
"G4500830",218916,17
"G4500830",234170,17
"G4500830",248362,17
"G4500830",250374,17
"G4500830",250680,17
"G4500830",253964,17
"G4500830",257391,17
"G4500830",271617,17
"G4500830",278593,17
"G4500830",279042,17
"G4500830",285236,17
"G4500830",301759,17
"G4500830",315183,17
"G4500830",316907,17
"G4500830",318749,17
"G4500830",320000,17
"G4500830",320036,17
"G4500830",325201,17
"G4500830",326377,17
"G4500830",327782,17
"G4500830",336730,17
"G4500830",344513,17
"G4500830",351266,17
"G4500830",357377,17
"G4500830",366348,17
"G4500830",368966,17
"G4500830",373271,17
"G4500830",373810,17
"G4500830",376928,17
"G4500830",378840,17
"G4500830",381845,17
"G4500830",385738,17
"G4500830",391568,17
"G4500830",395303,17
"G4500830",862,18
"G4500830",9468,18
"G4500830",9653,18
"G4500830",20474,18
"G4500830",25843,18
"G4500830",30594,18
"G4500830",35622,18
"G4500830",41530,18
"G4500830",49618,18
"G4500830",52973,18
"G4500830",56943,18
"G4500830",64369,18
"G4500830",68674,18
"G4500830",69635,18
"G4500830",70940,18
"G4500830",71892,18
"G4500830",77435,18
"G4500830",93841,18
"G4500830",96990,18
"G4500830",127711,18
"G4500830",136358,18
"G4500830",137397,18
"G4500830",141195,18
"G4500830",165648,18
"G4500830",165790,18
"G4500830",174162,18
"G4500830",174693,18
"G4500830",184432,18
"G4500830",189178,18
"G4500830",191015,18
"G4500830",192454,18
"G4500830",203328,18
"G4500830",209953,18
"G4500830",210705,18
"G4500830",226133,18
"G4500830",228907,18
"G4500830",229645,18
"G4500830",231374,18
"G4500830",232337,18
"G4500830",233462,18
"G4500830",253659,18
"G4500830",253678,18
"G4500830",253823,18
"G4500830",262872,18
"G4500830",270215,18
"G4500830",273326,18
"G4500830",280672,18
"G4500830",284016,18
"G4500830",291699,18
"G4500830",294157,18
"G4500830",296732,18
"G4500830",298589,18
"G4500830",299608,18
"G4500830",300201,18
"G4500830",302061,18
"G4500830",302762,18
"G4500830",310731,18
"G4500830",316711,18
"G4500830",342738,18
"G4500830",343704,18
"G4500830",2993,19
"G4500830",22737,19
"G4500830",33424,19
"G4500830",55646,19
"G4500830",58609,19
"G4500830",118895,19
"G4500830",135528,19
"G4500830",155113,19
"G4500830",170513,19
"G4500830",13144,20
"G4500830",25464,20
"G4500830",81658,20
"G4500830",93480,20
"G4500830",99562,20
"G4500830",124767,20
"G4500830",173317,20
"G4500830",214522,20
"G4500830",259727,20
"G4500830",306481,20
"G4500830",395430,20
"G4500830",401292,20
"G4500830",452556,20
"G4500830",469777,20
"G4500830",483316,20
"G4500830",491077,20
"G4500830",497582,20
"G4500830",535532,20
"G4500830",125816,21
"G4500830",468173,21
"G4500830",102968,22
"G4500850",12663,8
"G4500850",84172,8
"G4500850",106699,8
"G4500850",154494,8
"G4500850",188211,8
"G4500850",212289,8
"G4500850",444570,8
"G4500850",458850,8
"G4500850",523538,8
"G4500850",546588,8
"G4500850",219665,9
"G4500850",243669,9
"G4500850",249930,9
"G4500850",370360,9
"G4500850",362514,10
"G4500850",408594,10
"G4500850",430444,10
"G4500850",328489,11
"G4500850",313261,14
"G4500850",379230,14
"G4500850",80041,15
"G4500850",103573,15
"G4500850",167834,15
"G4500850",240226,15
"G4500850",255284,15
"G4500850",267443,15
"G4500850",421897,15
"G4500850",130136,16
"G4500850",156046,16
"G4500850",172571,16
"G4500850",181182,16
"G4500850",233011,16
"G4500850",12768,17
"G4500850",63634,17
"G4500850",123091,17
"G4500850",132161,17
"G4500850",139327,17
"G4500850",142432,17
"G4500850",150975,17
"G4500850",168335,17
"G4500850",199270,17
"G4500850",202735,17
"G4500850",209530,17
"G4500850",215141,17
"G4500850",218589,17
"G4500850",241912,17
"G4500850",260194,17
"G4500850",269561,17
"G4500850",318652,17
"G4500850",319951,17
"G4500850",337044,17
"G4500850",341838,17
"G4500850",355073,17
"G4500850",384855,17
"G4500850",393765,17
"G4500850",419395,17
"G4500850",440543,17
"G4500850",38318,18
"G4500850",67069,18
"G4500850",85891,18
"G4500850",141473,18
"G4500850",273044,18
"G4500850",48717,19
"G4500850",51943,19
"G4500850",59989,19
"G4500850",103316,19
"G4500850",115431,19
"G4500850",218544,19
"G4500850",5051,20
"G4500850",156829,20
"G4500850",169962,20
"G4500850",333503,20
"G4500850",376771,20
"G4500850",444243,20
"G4500850",499505,20
"G4500870",106229,8
"G4500870",437738,8
"G4500870",527615,8
"G4500870",530315,8
"G4500870",138839,9
"G4500870",379022,9
"G4500870",256210,10
"G4500870",342954,10
"G4500870",160553,11
"G4500870",4498,16
"G4500870",77927,16
"G4500870",12124,17
"G4500870",42475,17
"G4500870",206233,17
"G4500870",223814,17
"G4500870",253636,17
"G4500870",261511,17
"G4500870",78236,18
"G4500870",118696,18
"G4500870",148889,18
"G4500870",85995,19
"G4500870",10529,20
"G4500870",131004,20
"G4500870",400305,20
"G4500870",134679,21
"G4500890",188509,8
"G4500890",288647,8
"G4500890",525298,8
"G4500890",253832,9
"G4500890",263041,9
"G4500890",68597,15
"G4500890",267521,15
"G4500890",409141,15
"G4500890",453068,15
"G4500890",4963,16
"G4500890",26364,17
"G4500890",37175,17
"G4500890",282878,17
"G4500890",284760,17
"G4500890",327424,17
"G4500890",368768,17
"G4500890",374986,17
"G4500890",94689,18
"G4500890",122879,18
"G4500890",76551,19
"G4500890",156254,19
"G4500890",479453,19
"G4500910",69731,8
"G4500910",157987,8
"G4500910",232015,8
"G4500910",347390,8
"G4500910",468162,8
"G4500910",535590,8
"G4500910",537129,8
"G4500910",538233,8
"G4500910",71801,9
"G4500910",217951,9
"G4500910",273361,9
"G4500910",313980,9
"G4500910",461693,10
"G4500910",259340,14
"G4500910",475883,14
"G4500910",26023,15
"G4500910",100821,15
"G4500910",183363,15
"G4500910",183380,15
"G4500910",195836,15
"G4500910",220081,15
"G4500910",223642,15
"G4500910",234084,15
"G4500910",250924,15
"G4500910",284428,15
"G4500910",337103,15
"G4500910",337209,15
"G4500910",366252,15
"G4500910",386994,15
"G4500910",396283,15
"G4500910",534076,15
"G4500910",35705,16
"G4500910",35789,16
"G4500910",46424,16
"G4500910",53532,16
"G4500910",60467,16
"G4500910",85274,16
"G4500910",97829,16
"G4500910",130503,16
"G4500910",141114,16
"G4500910",144763,16
"G4500910",2077,17
"G4500910",6644,17
"G4500910",7534,17
"G4500910",14002,17
"G4500910",14168,17
"G4500910",36078,17
"G4500910",53274,17
"G4500910",58899,17
"G4500910",74065,17
"G4500910",78069,17
"G4500910",79783,17
"G4500910",86679,17
"G4500910",87131,17
"G4500910",88654,17
"G4500910",91094,17
"G4500910",105432,17
"G4500910",119089,17
"G4500910",125035,17
"G4500910",141425,17
"G4500910",147872,17
"G4500910",149761,17
"G4500910",149782,17
"G4500910",153775,17
"G4500910",156797,17
"G4500910",160291,17
"G4500910",164461,17
"G4500910",200963,17
"G4500910",207297,17
"G4500910",210933,17
"G4500910",216640,17
"G4500910",219745,17
"G4500910",228891,17
"G4500910",240861,17
"G4500910",249589,17
"G4500910",267265,17
"G4500910",268017,17
"G4500910",270286,17
"G4500910",279304,17
"G4500910",281546,17
"G4500910",289937,17
"G4500910",305830,17
"G4500910",306573,17
"G4500910",310840,17
"G4500910",326696,17
"G4500910",347082,17
"G4500910",367047,17
"G4500910",367665,17
"G4500910",367678,17
"G4500910",369131,17
"G4500910",376363,17
"G4500910",377032,17
"G4500910",65,18
"G4500910",2540,18
"G4500910",5353,18
"G4500910",28376,18
"G4500910",31136,18
"G4500910",31587,18
"G4500910",41891,18
"G4500910",43126,18
"G4500910",51262,18
"G4500910",59043,18
"G4500910",62282,18
"G4500910",70349,18
"G4500910",70925,18
"G4500910",85521,18
"G4500910",90469,18
"G4500910",97997,18
"G4500910",113791,18
"G4500910",126845,18
"G4500910",139874,18
"G4500910",142002,18
"G4500910",159501,18
"G4500910",160566,18
"G4500910",162002,18
"G4500910",166792,18
"G4500910",176948,18
"G4500910",184123,18
"G4500910",184221,18
"G4500910",187202,18
"G4500910",189747,18
"G4500910",192552,18
"G4500910",210249,18
"G4500910",211162,18
"G4500910",217665,18
"G4500910",238618,18
"G4500910",241449,18
"G4500910",248399,18
"G4500910",252577,18
"G4500910",253742,18
"G4500910",253753,18
"G4500910",255736,18
"G4500910",261022,18
"G4500910",261102,18
"G4500910",265609,18
"G4500910",268379,18
"G4500910",282656,18
"G4500910",286603,18
"G4500910",290391,18
"G4500910",299441,18
"G4500910",302708,18
"G4500910",320673,18
"G4500910",326223,18
"G4500910",342967,18
"G4500910",348883,18
"G4500910",352031,18
"G4500910",354492,18
"G4500910",356025,18
"G4500910",360272,18
"G4500910",363310,18
"G4500910",365589,18
"G4500910",375796,18
"G4500910",376409,18
"G4500910",383682,18
"G4500910",394795,18
"G4500910",2724,19
"G4500910",4769,19
"G4500910",27047,19
"G4500910",33348,19
"G4500910",64005,19
"G4500910",70193,19
"G4500910",89991,19
"G4500910",113415,19
"G4500910",142408,19
"G4500910",166134,19
"G4500910",177720,19
"G4500910",193073,19
"G4500910",66768,20
"G4500910",101567,20
"G4500910",113688,20
"G4500910",153712,20
"G4500910",156758,20
"G4500910",166634,20
"G4500910",259738,20
"G4500910",328456,20
"G4500910",343708,20
"G4500910",373223,20
"G4500910",411601,20
"G4500910",431234,20
"G4500910",463120,20
"G4500910",469546,20
"G4500910",117414,21
"G4500910",313993,21
"G4500910",314467,21
"G4500910",349928,21
"G4500910",476264,21
"G4500910",442668,22
